OBJECTID,quadrat,tag,StemTag,sp,lx,ly,dbh_2018,hom,codes_2018,status_2018,status_2022,comment_2022,mortality,census_status,tree_type,NAD83_X,NAD83_Y,personnel_list,personnel,date_measured,dbh_2023,status_currentCensus,codes_2023,code_choices,notes_currentCensus,DBH check,living_status,crown_position,crown_intact,crown_living,fad,fad_choices,lean_angle,wounded_main_stem,rotting_trunk,canker_swelling_deformity,dead_with_resprout,crown_check,GlobalID,CreationDate,Creator,EditDate,Editor,species,liana_load,multi stemmed,dbh_2018_mm,numeric_tag,hom_alert,lean_direction,comment_mortality,x,y
54715,1104,113459,1,caovl,,,,1.3,,,,,,1,recruit,,,IK,IK,10/27/2023 3:36:02 PM,11,LI,,,,,,,,,,,,,,,,,935b95aa-da71-454f-8176-5b8f6c1914f0,10/27/2023 3:36:03 PM,shuej21,10/27/2023 3:36:03 PM,shuej21,caovl,0,,,113459,,,,-78.1452429218865,38.8912683861141
54716,1104,113452,1,caovl,,,,1.3,,,,,0,1,recruit,,,IK,IK,10/27/2023 6:01:18 PM,10,LI,,,,,,,,,,,,,,,,,e4240adb-03be-4d2f-af95-c1f83404c170,10/27/2023 6:01:19 PM,shuej21,10/27/2023 6:01:19 PM,shuej21,caovl,0,,,113452,,,,-78.1452770273204,38.8911673924429
54717,1104,113453,1,casp,,,,1.3,,,,,0,1,recruit,,,IK,IK,10/27/2023 6:15:44 PM,11,LI,,,,,,,,,,,,,,,,,bb08d9c2-79dd-410d-8f03-c7f3ba1cfa79,10/27/2023 6:15:47 PM,shuej21,10/27/2023 6:15:47 PM,shuej21,casp,0,,,113453,,,,-78.1452549880606,38.8911588706596
54718,1104,113454,1,casp,,,,1.3,,,,,,1,recruit,,,IK,IK,10/27/2023 7:29:45 PM,11,LI,,,,,,,,,,,,,,,,,080365f4-cc55-4e68-870c-457eb72a3400,10/27/2023 7:29:46 PM,shuej21,10/27/2023 7:29:46 PM,shuej21,casp,0,,,113454,,,,-78.1451811070351,38.8912559138977
54719,1103,113455,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,10/30/2023 3:46:36 PM,19,LI,,,,,,,,,,,,,,,,,5b446bf0-e820-4b1f-8763-a3fea8fe2ddb,10/30/2023 3:46:39 PM,shuej21,10/30/2023 3:46:39 PM,shuej21,libe,0,,,113455,,,,-78.1453020543824,38.891073254938
54720,1008,103378,1,astr,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 1:21:30 PM,14,LI,,,,,,,,,,,,,,,,,00dbadb0-67c0-4711-a09c-303dce3e1701,10/30/2023 1:21:32 PM,shuej21,10/30/2023 1:21:32 PM,shuej21,astr,0,,,103378,,,,-78.1454506158671,38.8919318637773
54721,1103,113449,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,10/30/2023 5:26:40 PM,15,LI,,,,,,,,,,,,,,,,,700f1a44-b195-42bd-8a67-2add5e561e80,10/30/2023 5:26:42 PM,shuej21,10/30/2023 5:26:42 PM,shuej21,libe,0,,,113449,,,,-78.1453127074985,38.8910989077131
54722,1103,113450,1,fagr,,,,1.3,,,,,0,1,recruit,,,IK,IK,10/30/2023 5:29:13 PM,29,LI,,,,,,,,,,,,,,,,,1e86e1f7-4f1c-4476-a049-ecbde7068c13,10/30/2023 5:29:14 PM,shuej21,10/30/2023 5:29:14 PM,shuej21,fagr,0,,,113450,,,,-78.14531786652,38.8911230054692
54723,1008,103379,1,caca,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 1:26:14 PM,13,LI,,,,,,,,,,,,,,,,,c1bce9c1-125f-4570-80f8-c3c5ce86a09b,10/30/2023 1:26:16 PM,shuej21,10/30/2023 1:26:16 PM,shuej21,caca,0,,,103379,,,,-78.1454489701553,38.8919128123293
54724,1008,103380,1,caca,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 1:27:55 PM,13,LI,,,,,,,,,,,,,,,,,25bc5038-0be4-4ed1-946c-91e1efd0832c,10/30/2023 1:27:56 PM,shuej21,10/30/2023 1:27:56 PM,shuej21,caca,0,,,103380,,,,-78.145469053783,38.8919265842174
54725,1103,113451,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,10/30/2023 5:33:00 PM,11,LI,,,,,,,,,,,,,,,,,abb1959a-b443-415c-beef-34c1091574f7,10/30/2023 5:33:02 PM,shuej21,10/30/2023 5:33:02 PM,shuej21,libe,0,,,113451,,,,-78.145310125739,38.8911332563644
54726,1008,103381,1,astr,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 1:29:42 PM,10,LI,,,,,,,,,,,,,,,,,f7d509e2-f25f-427a-93fc-9a31271de098,10/30/2023 1:29:44 PM,shuej21,10/30/2023 1:29:44 PM,shuej21,astr,0,,,103381,,,,-78.1454605925542,38.8919225974527
54727,1103,113443,1,caca,,,,1.3,,,,,0,1,recruit,,,IK,IK,10/30/2023 5:39:13 PM,28,LI,,,,,,,,,,,,,,,,,2c1f78d3-808f-4893-9bea-fdee1c0a1214,10/30/2023 5:39:15 PM,shuej21,10/30/2023 5:39:15 PM,shuej21,caca,0,,,113443,,,,-78.1453347503498,38.8911350337185
54728,1008,103382,1,astr,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 1:39:30 PM,12,LI,,,,,,,,,,,,,,,,,8c4262c2-784f-4dce-b652-69e8e47092e6,10/30/2023 1:39:32 PM,shuej21,10/30/2023 1:39:32 PM,shuej21,astr,0,,,103382,,,,-78.145523033532,38.89192156126
54729,1008,103383,1,astr,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 1:41:24 PM,11,LI,,,,,,,,,,,,,,,,,01eae798-f7c2-44da-a155-38465dc90e97,10/30/2023 1:41:25 PM,shuej21,10/30/2023 1:41:25 PM,shuej21,astr,0,,,103383,,,,-78.1455413914973,38.8919238385128
54730,1008,103384,1,astr,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 1:42:44 PM,11,LI,,,,,,,,,,,,,,,,,58810d92-c6e6-40bd-9113-ae72c856778d,10/30/2023 1:42:46 PM,shuej21,10/30/2023 1:42:46 PM,shuej21,astr,0,,,103384,,,,-78.1455480525035,38.8919179499599
54731,1103,113444,1,caca,,,,1.3,,,,,,1,recruit,,,IK,IK,10/30/2023 5:42:37 PM,16,LI,,,,,,,,,,,,,,,,,fac68256-3a38-4c86-895e-e551a239b30b,10/30/2023 5:42:39 PM,shuej21,10/30/2023 5:42:39 PM,shuej21,caca,0,,,113444,,,,-78.145328748707,38.8911387848981
54732,1008,103385,1,caca,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 1:48:27 PM,13,LI,,,,,,,,,,,,,,,,,b2c92574-7dc9-4014-a372-8d7078635790,10/30/2023 1:48:29 PM,shuej21,10/30/2023 1:48:29 PM,shuej21,caca,0,,,103385,,,,-78.1455836724899,38.8919217080916
54733,1103,113445,1,libe,,,,1.3,,,,,0,1,recruit,,,IK,IK,10/30/2023 6:45:48 PM,12,LI,,,,,,,,,,,,,,,,,11c4516c-5af4-410f-9f5f-d6c3dbfc4bf8,10/30/2023 6:45:49 PM,shuej21,10/30/2023 6:45:49 PM,shuej21,libe,0,,,113445,,,,-78.1452523829508,38.8910994111312
54734,1008,103386,1,caca,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 1:56:05 PM,13,LI,,,,,,,,,,,,,,,,,58be915e-4502-482d-b0e8-7f2bf0e1f3b0,10/30/2023 1:56:06 PM,shuej21,10/30/2023 1:56:06 PM,shuej21,caca,0,,,103386,,,,-78.1456127832845,38.8919448427894
54735,1008,103903,1,caca,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 1:59:37 PM,12,LI,,,,,,,,,,,,,,,,,13029813-ea23-47eb-9ff5-065ed3cfedab,10/30/2023 1:59:38 PM,shuej21,10/30/2023 1:59:38 PM,shuej21,caca,0,,,103903,,,,-78.1456329208112,38.8919571226069
54736,1008,103904,1,astr,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 2:08:46 PM,10,LI,,,,,,,,,,,,,,,,,1b1a6e63-24ae-4519-85a8-b7a7a8a2fb5d,10/30/2023 2:08:47 PM,shuej21,10/30/2023 2:08:47 PM,shuej21,astr,0,,,103904,,,,-78.1456044038067,38.8918733907565
54737,1007,103905,1,astr,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 2:11:11 PM,13,LI,,,,,,,,,,,,,,,,,edb101b4-1c79-41a4-95da-044ef06ea5e4,10/30/2023 2:11:13 PM,shuej21,10/30/2023 2:11:13 PM,shuej21,astr,0,,,103905,,,,-78.1456331570738,38.8918667617606
54738,1103,113446,1,libe,,,,1.3,,,,,0,1,recruit,,,IK,IK,10/30/2023 7:30:02 PM,17,LI,,,,,,,,,,,,,,,,,6f5ec405-ca1a-43e5-baf4-b889389bb54c,10/30/2023 7:30:13 PM,shuej21,10/30/2023 7:30:13 PM,shuej21,libe,0,,,113446,,,,-78.145262176388,38.8909893877996
54739,1008,103907,1,caca,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 2:16:30 PM,12,LI,,,,,,,,,,,,,,,,,b25f3417-f6ce-46d8-871b-17556f728afb,10/30/2023 2:15:30 PM,shuej21,10/30/2023 2:16:36 PM,shuej21,caca,0,,,103907,,,,-78.1455946642738,38.8918979196478
54740,1008,103909,1,astr,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 2:18:24 PM,11,LI,,,,,,,,,,,,,,,,,682d9f6a-b96b-410b-9043-2ff4fb76ea76,10/30/2023 2:18:25 PM,shuej21,10/30/2023 2:18:25 PM,shuej21,astr,0,,,103909,,,,-78.1455631971972,38.8919015959732
54741,1008,103910,1,astr,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 2:20:36 PM,13,LI,,,,,,,,,,,,,,,,,e0290815-3c61-4b70-a045-26aa7c386dff,10/30/2023 2:20:37 PM,shuej21,10/30/2023 2:20:37 PM,shuej21,astr,0,,,103910,,,,-78.1455585430286,38.8918790849375
54742,1008,103992,1,astr,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 2:22:16 PM,10,LI,,,,,,,,,,,,,,,,,5482fa08-566c-4b44-ade9-fe976b696cfc,10/30/2023 2:21:33 PM,shuej21,10/30/2023 2:22:22 PM,shuej21,astr,0,,,103992,,,,-78.1455635241855,38.8918753219108
54743,1008,103993,1,astr,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 2:24:41 PM,11,LI,,,,,,,,,,,,,,,,,ead1ac6e-217c-464f-a02b-805e3b7b18ec,10/30/2023 2:24:43 PM,shuej21,10/30/2023 2:24:43 PM,shuej21,astr,0,,,103993,,,,-78.1455619332701,38.8918680174987
54744,1008,103994,1,astr,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 2:33:52 PM,13,LI,,,,,,,,,,,,,,,,,e8aad130-601c-4764-ac7b-00637108de88,10/30/2023 2:33:54 PM,shuej21,10/30/2023 2:33:54 PM,shuej21,astr,0,,,103994,,,,-78.1455215854512,38.8918743437458
54745,1008,103589,1,astr,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 2:35:15 PM,12,LI,,,,,,,,,,,,,,,,,ce9bd989-47a2-4ff9-9f16-91c5bfcbd6c9,10/30/2023 2:35:20 PM,shuej21,10/30/2023 2:35:20 PM,shuej21,astr,0,,,103589,,,,-78.1455160913565,38.8918769663979
54746,1007,103590,1,libe,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 3:03:37 PM,11,LI,,,,,,,,,,,,,,,,,2e5cdf7b-c020-4ea3-b779-9c4ee15952a0,10/30/2023 3:03:39 PM,shuej21,10/30/2023 3:03:39 PM,shuej21,libe,0,,,103590,,,,-78.1454261179269,38.8918017435717
54747,1007,103594,1,caovl,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 3:07:49 PM,10,LI,,,,,,,,,,,,,,,,,27a0ab38-cfb4-4ed5-a971-bc0f01ad7016,10/30/2023 3:07:51 PM,shuej21,10/30/2023 3:07:51 PM,shuej21,caovl,0,,,103594,,,,-78.1454601496926,38.8918010373929
54748,1007,103595,1,caovl,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 3:15:29 PM,15,LI,,,,,,,,,,,,,,,,,1a14b9f6-b2ac-4d2a-912f-d3ee51474f04,10/30/2023 3:15:31 PM,shuej21,10/30/2023 3:15:31 PM,shuej21,caovl,0,,,103595,,,,-78.1454780863477,38.8918103310027
54749,1007,103496,1,astr,,,,1.3,,,,,,2,recruit,,,RH,"CP,RH",11/15/2023 9:24:02 PM,10,LI,,,Incorrect tag in field - replace (RH),,,,,,,,,,,,,,fa72a501-96f3-4041-b120-ad5be09f4c39,10/30/2023 3:38:52 PM,shuej21,11/15/2023 9:24:14 PM,shuej21,astr,0,,,103496,,,,-78.1454886145963,38.8918630099144
54750,1007,103705,1,astr,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 5:13:03 PM,12,LI,,,,,,,,,,,,,,,,,d2ee1144-afe6-48de-a088-c3e375ebf5da,10/30/2023 5:13:08 PM,shuej21,10/30/2023 5:13:08 PM,shuej21,astr,0,,,103705,,,,-78.1455542724411,38.8918473914625
54751,1007,103706,1,astr,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 5:34:31 PM,11,LI,,,,,,,,,,,,,,,,,628f2b9c-7f22-449b-aa10-585a34b831a9,10/30/2023 5:34:32 PM,shuej21,10/30/2023 5:34:32 PM,shuej21,astr,0,,,103706,,,,-78.1456346123463,38.8918314849423
54752,1007,103707,1,libe,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 5:42:30 PM,15,LI,,,,,,,,,,,,,,,,,125293ca-a47f-49c6-9b56-9893d75c3ee1,10/30/2023 5:42:31 PM,shuej21,10/30/2023 5:42:31 PM,shuej21,libe,0,,,103707,,,,-78.1456007862985,38.8917725175053
54753,1007,103708,1,ceoc,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 5:47:00 PM,10,LI,,,,,,,,,,,,,,,,,8535dc6c-f0ae-4298-a044-cb0d7ca6d2cc,10/30/2023 5:47:01 PM,shuej21,10/30/2023 5:47:01 PM,shuej21,ceoc,0,,,103708,,,,-78.1455734218274,38.8917629204424
54754,1007,103709,1,caovl,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 5:48:56 PM,13,LI,,,,,,,,,,,,,,,,,ffe24713-6791-44aa-8cb7-bb95032fa7b9,10/30/2023 5:48:57 PM,shuej21,10/30/2023 5:48:57 PM,shuej21,caovl,0,,,103709,,,,-78.1455566215386,38.8917880073239
54755,1007,103710,1,caca,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 5:50:31 PM,14,LI,,,,,,,,,,,,,,,,,94a14d68-6443-476f-af3a-34e6080416dd,10/30/2023 5:50:32 PM,shuej21,10/30/2023 5:50:32 PM,shuej21,caca,0,,,103710,,,,-78.1455601734766,38.8917804057479
54756,1007,103711,1,ceca,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 6:03:12 PM,24,LI,,,,,,,,,,,,,,,,,f438a73a-6a42-451f-9dc6-45b60dcbd880,10/30/2023 6:03:20 PM,shuej21,10/30/2023 6:03:20 PM,shuej21,ceca,0,,,103711,,,,-78.1455740093266,38.8917439822177
54757,1007,103712,1,caco,,,,,,,,,,1,recruit,,,CP,CP,11/2/2023 3:30:17 PM,10,LI,,,,,,,,,,,,,,,,,fab30d1e-c15b-4d42-9a33-fbac28c05a96,10/30/2023 6:07:04 PM,shuej21,11/2/2023 3:30:34 PM,shuej21,caco,0,,,103712,,,,-78.1455927167363,38.8917486507017
54758,1007,103713,1,caco,,,,,,,,,,1,recruit,,,CP,CP,11/2/2023 3:31:53 PM,10,LI,,,,,,,,,,,,,,,,,9cb7b0c2-2422-4ab9-a631-c5e721cc0739,10/30/2023 6:08:53 PM,shuej21,11/2/2023 3:31:58 PM,shuej21,caco,0,,,103713,,,,-78.145594844844,38.8917572947715
54759,1007,103714,1,caca,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 6:10:30 PM,11,LI,,,,,,,,,,,,,,,,,b1197f42-d1a7-44f5-b051-5e603fcd66f9,10/30/2023 6:10:31 PM,shuej21,10/30/2023 6:10:31 PM,shuej21,caca,0,,,103714,,,,-78.1456085019267,38.8917625736462
54760,1007,103715,1,ceca,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 6:14:46 PM,20,LI,,,,,,,,,,,,,,,,,6e0403b7-3239-4d78-a02f-1aed73bdb8e3,10/30/2023 6:14:48 PM,shuej21,10/30/2023 6:14:48 PM,shuej21,ceca,0,,,103715,,,,-78.1456093517346,38.8917333573456
54761,1007,103716,1,libe,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 6:18:22 PM,16,LI,P,P,,,,,,,,,,,,,,,33e80813-ec4f-4c18-a5ce-6c42f8edc804,10/30/2023 6:18:23 PM,shuej21,10/30/2023 6:18:23 PM,shuej21,libe,0,,,103716,,,,-78.1456284786575,38.8917363995171
54762,1007,103717,1,ceca,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 6:19:26 PM,26,LI,,,,,,,,,,,,,,,,,b72958e3-7310-4484-b517-43e15b57bb38,10/30/2023 6:19:27 PM,shuej21,10/30/2023 6:19:27 PM,shuej21,ceca,0,,,103717,,,,-78.145605159299,38.8917246132887
54763,1007,103718,1,elum,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 6:29:36 PM,10,LI,,,,,,,,,,,,,,,,,e6a2872f-e527-4188-b393-470e36d3f7c3,10/30/2023 6:29:37 PM,shuej21,10/30/2023 6:29:37 PM,shuej21,elum,0,,,103718,,,,-78.1456302779846,38.8917016414325
54764,1007,103719,1,caca,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 6:31:05 PM,12,LI,,,,,,,,,,,,,,,,,f745e4d5-f1f1-4e65-b697-9432f0fdd808,10/30/2023 6:31:06 PM,shuej21,10/30/2023 6:31:06 PM,shuej21,caca,0,,,103719,,,,-78.1456167852933,38.8917002794114
54765,1007,103720,1,ceca,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 6:35:02 PM,12,LI,,,,,,,,,,,,,,,,,3bf125ba-a424-4ea1-a084-af11c9b47044,10/30/2023 6:35:03 PM,shuej21,10/30/2023 6:35:03 PM,shuej21,ceca,0,,,103720,,,,-78.1455948978479,38.89170486749
54766,1007,103721,1,caovl,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 6:38:26 PM,12,LI,,,,,,,,,,,,,,,,,1c7d2031-8a24-4264-a34f-0d4c6155e3c2,10/30/2023 6:38:27 PM,shuej21,10/30/2023 6:38:27 PM,shuej21,caovl,0,,,103721,,,,-78.1455700648273,38.891714554055
54767,1007,103722,1,caca,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 6:40:35 PM,16,LI,,,,,,,,,,,,,,,,,446f9521-ebd4-4bd3-88e7-55bb12420448,10/30/2023 6:40:36 PM,shuej21,10/30/2023 6:40:36 PM,shuej21,caca,0,,,103722,,,,-78.1455361848751,38.891742511123
54768,1007,103723,1,caovl,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 6:44:01 PM,12,LI,,,,,,,,,,,,,,,,,dcdcea91-ce12-40b0-9583-3d2a3bdce4c8,10/30/2023 6:44:03 PM,shuej21,10/30/2023 6:44:03 PM,shuej21,caovl,0,,,103723,,,,-78.1455370984621,38.8917319016316
54769,1007,103724,1,libe,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 6:46:44 PM,10,LI,M,M,,,,,,,,,,,,,,,9101711d-7b95-47cc-add8-cfb9e7e7c43e,10/30/2023 6:46:45 PM,shuej21,10/30/2023 6:46:45 PM,shuej21,libe,0,,,103724,,,,-78.1455540343962,38.8917110371333
54770,1007,103725,1,libe,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 6:55:33 PM,10,LI,,,,,,,,,,,,,,,,,4c543f3f-b294-4d47-991f-9fb5b46bd359,10/30/2023 6:55:36 PM,shuej21,10/30/2023 6:55:36 PM,shuej21,libe,0,,,103725,,,,-78.1455181332384,38.8916883428485
54771,1007,103727,1,libe,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 7:03:23 PM,11,LI,,,,,,,,,,,,,,,,,272aa55b-d967-41ef-9b42-f4991001496f,10/30/2023 7:03:24 PM,shuej21,10/30/2023 7:03:24 PM,shuej21,libe,0,,,103727,,,,-78.1455229850356,38.8917231324033
54772,1007,103726,1,caca,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 7:05:06 PM,15,LI,,,,,,,,,,,,,,,,,c41e558f-78d3-40f4-a440-86eaf4f5bbed,10/30/2023 7:05:08 PM,shuej21,10/30/2023 7:05:08 PM,shuej21,caca,0,,,103726,,,,-78.1455183120009,38.8917239085029
54773,1007,103728,1,libe,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 7:08:01 PM,14,LI,,,,,,,,,,,,,,,,,780ed76c-23b6-4e9f-9624-04cdff00caad,10/30/2023 7:08:02 PM,shuej21,10/30/2023 7:08:02 PM,shuej21,libe,0,,,103728,,,,-78.1454782363694,38.8917620415586
54774,1007,103729,1,caca,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 7:09:12 PM,17,LI,,,,,,,,,,,,,,,,,2b9aca82-c77f-436c-b8e3-c33015b1f942,10/30/2023 7:09:14 PM,shuej21,10/30/2023 7:09:14 PM,shuej21,caca,0,,,103729,,,,-78.1454883487019,38.8917545616389
54775,1007,103730,1,libe,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 7:19:12 PM,10,LI,,,,,,,,,,,,,,,,,9c83ddeb-19db-4467-aaed-b18c4d6e08f8,10/30/2023 7:19:19 PM,shuej21,10/30/2023 7:19:19 PM,shuej21,libe,0,,,103730,,,,-78.1454546502106,38.8917622121597
54776,1007,103731,1,libe,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 7:34:50 PM,18,LI,,,,,,,,,,,,,,,,,d727ff56-2787-4f96-9c1a-e4f30728fef6,10/30/2023 7:34:52 PM,shuej21,10/30/2023 7:34:52 PM,shuej21,libe,0,,,103731,,,,-78.1454540995477,38.8916956025284
54777,1007,103733,1,libe,,,,,,,,,,1,recruit,,,CP,CP,10/30/2023 7:45:33 PM,12,LI,,,,,,,,,,,,,,,,,a321b8d1-5b6a-44ed-96b3-abb1691fba35,10/30/2023 7:45:34 PM,shuej21,10/30/2023 7:45:34 PM,shuej21,libe,0,,,103733,,,,-78.1454435838701,38.8917286231311
54778,0906,90900,1,libe,,,,,,,,,,1,recruit,,,KB,KB,10/30/2023 1:24:02 PM,12,LI,,,,,,,,,,,,,,,,,f72422d5-526e-4460-af2d-c5794ea71c64,10/30/2023 1:24:03 PM,shuej21,10/30/2023 1:24:03 PM,shuej21,libe,0,,,90900,,,,-78.1458161977589,38.8915600422023
54779,0906,90901,1,caco,,,,,,,,,,1,recruit,,,KB,KB,10/30/2023 1:27:06 PM,12,LI,A,A,HOM 1.2,,,,,,,,,,,,,,52167a9c-8b03-4edd-aebc-afc626f0c7b7,10/30/2023 1:27:10 PM,shuej21,10/30/2023 1:27:10 PM,shuej21,caco,0,,,90901,,,,-78.1458260154438,38.8915560945725
54780,0906,90925,1,libe,,,,,,,,,,1,recruit,,,KB,KB,10/30/2023 1:28:45 PM,12,LI,,,,,,,,,,,,,,,,,26183873-245d-4eb3-b4ae-d27e43c0d51c,10/30/2023 1:28:46 PM,shuej21,10/30/2023 1:28:46 PM,shuej21,libe,0,,,90925,,,,-78.1458432038031,38.8915561826712
54781,0906,90926,1,libe,,,,,,,,,,1,recruit,,,KB,KB,10/30/2023 1:32:05 PM,12,LI,,,,,,,,,,,,,,,,,f8364cfe-fc64-48ae-b6af-4391de49e45f,10/30/2023 1:32:06 PM,shuej21,10/30/2023 1:32:06 PM,shuej21,libe,0,,,90926,,,,-78.145847235442,38.8915386791311
54782,0906,90927,1,caca,,,,,,,,,,1,recruit,,,KB,KB,10/30/2023 1:34:38 PM,11,LI,,,,,,,,,,,,,,,,,b4d58158-7d57-48bb-b85d-d85475ef66aa,10/30/2023 1:34:39 PM,shuej21,10/30/2023 1:34:39 PM,shuej21,caca,0,,,90927,,,,-78.1458674717833,38.8915513344842
54783,0906,90928,1,caca,,,,,,,,,,1,recruit,,,KB,KB,10/30/2023 1:36:21 PM,13,LI,M,M,,,,,,,,,,,,,,,e0f806c6-4518-4405-860e-9e54d6c287ab,10/30/2023 1:36:23 PM,shuej21,10/30/2023 1:36:23 PM,shuej21,caca,0,,,90928,,,,-78.1458670953899,38.8915429875454
54784,0906,90929,1,caovl,,,,,,,,,,1,recruit,,,KB,KB,10/30/2023 1:39:42 PM,14,LI,,,,,,,,,,,,,,,,,66b73231-6e5e-4b0b-b7b5-8195957f916d,10/30/2023 1:39:43 PM,shuej21,10/30/2023 1:39:43 PM,shuej21,caovl,0,,,90929,,,,-78.1458655341193,38.8915285212872
54785,0906,90930,1,libe,,,,,,,,,,1,recruit,,,KB,KB,10/30/2023 1:47:12 PM,11,LI,,,,,,,,,,,,,,,,,30fc031e-1252-4967-9575-6837f5a3920b,10/30/2023 1:47:13 PM,shuej21,10/30/2023 1:47:13 PM,shuej21,libe,0,,,90930,,,,-78.1458311627904,38.8915303258975
54786,0905,90931,1,cato,,,,,,,,,,1,recruit,,,KB,KB,10/30/2023 2:22:05 PM,12,LI,,,,,,,,,,,,,,,,,d1172534-895d-4979-bbea-1e7f875d9766,10/30/2023 2:22:06 PM,shuej21,10/30/2023 2:22:06 PM,shuej21,cato,0,,,90931,,,,-78.1458291433828,38.8914587049427
54787,0905,90932,1,caca,,,,,,,,,,1,recruit,,,KB,KB,10/30/2023 2:25:18 PM,11,LI,M,M,,,,,,,,,,,,,,,bd635b2d-c72f-417e-8c1a-e0fead6d01a2,10/30/2023 2:25:20 PM,shuej21,10/30/2023 2:25:20 PM,shuej21,caca,0,,,90932,,,,-78.1458550624662,38.8914507117851
54788,0905,90933,1,caca,,,,,,,,,,1,recruit,,,KB,KB,10/30/2023 2:46:01 PM,19,LI,,,,,,,,,,,,,,,,,ec031e73-1826-453f-b354-d977ba59f232,10/30/2023 2:46:02 PM,shuej21,10/30/2023 2:46:02 PM,shuej21,caca,0,,,90933,,,,-78.1458120736047,38.8914007573183
54789,0905,90934,1,caca,,,,,,,,,,1,recruit,,,KB,KB,10/30/2023 3:48:36 PM,10,LI,,,,,,,,,,,,,,,,,d62a433b-605e-44a5-9903-b3c7e18354c4,10/30/2023 3:48:37 PM,shuej21,10/30/2023 3:48:37 PM,shuej21,caca,0,,,90934,,,,-78.1457949427377,38.8913985569599
54790,0905,90935,1,caca,,,,,,,,,,1,recruit,,,KB,KB,10/30/2023 5:17:05 PM,10,LI,,,,,,,,,,,,,,,,,2bd78dee-7794-4b65-ab8b-5ade0fb31efc,10/30/2023 5:17:06 PM,shuej21,10/30/2023 5:17:06 PM,shuej21,caca,0,,,90935,,,,-78.1457089164942,38.8914821746981
54791,0905,90936,1,caca,,,,,,,,,,1,recruit,,,KB,KB,10/30/2023 5:22:13 PM,10,LI,,,,,,,,,,,,,,,,,88d7e374-d15b-424d-94fb-5ab7372291f2,10/30/2023 5:22:14 PM,shuej21,10/30/2023 5:22:14 PM,shuej21,caca,0,,,90936,,,,-78.1457290935484,38.8914688474112
54792,0905,90937,1,fagr,,,,,,,,,,1,recruit,,,KB,KB,10/30/2023 5:45:53 PM,13,LI,,,,,,,,,,,,,,,,,716a1fa0-cdc2-4090-ad62-a3e264c10211,10/30/2023 5:45:54 PM,shuej21,10/30/2023 5:45:54 PM,shuej21,fagr,0,,,90937,,,,-78.1456405026189,38.8914979044017
