"tag","table","OBJECTID","quadrat","StemTag","lx","ly","dbh_previous","hom","codes_previous","status_previous","status_2022","comment_2022","mortality","census_status","dbh_current","status_current","codes_current","code_choices","notes_current","DBH check","living_status","crown_position","crown_intact","crown_living","fad","fad_choices","liana_load","lean_angle","wounded_main_stem","rotting_trunk","canker_swelling_deformity","dead_with_resprout","crown_check","GlobalID","CreationDate","Creator","EditDate","Editor","species","dbh_previous_mm","numeric_tag","hom_alert","lean_direction","sp","tree_type","NAD83_X","NAD83_Y","personnel_list","personnel","date_measured","multi stemmed","x","y","dbh_if_dead","mort_status"
40916,"old_trees",4557,"0412",8,7.2,4.4,NA,NA,"DN","stem dead","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8fa05e2d-d5b2-40c0-9c84-0332bbcaaeb8","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:23:30 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.496992934,4308732.33658745,"IK","IK","5/5/2023 1:18:46 PM",17,-78.1469256355879,38.8926356737944,NA,"DN"
40916,"old_trees",4558,"0412",9,7.2,4.4,NA,NA,"DS;R","broken below","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5468f2fb-f1f4-46b9-a434-0289648578ea","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:26:10 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.496992934,4308732.33658745,"IK","IK","5/5/2023 1:18:46 PM",17,-78.1469256355879,38.8926356737944,NA,"DN"
40916,"old_trees",4559,"0412",10,7.2,4.4,NA,NA,"DS;R","broken below","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51338080-4628-4b14-9157-bdb2b535da3e","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:26:27 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.496992934,4308732.33658745,"IK","IK","5/5/2023 1:18:46 PM",17,-78.1469256355879,38.8926356737944,NA,"DN"
40916,"old_trees",4560,"0412",11,7.2,4.4,NA,NA,"DS;R","broken below","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46ea1172-2f79-4beb-93aa-dc402bf761b0","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:26:55 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.496992934,4308732.33658745,"IK","IK","5/5/2023 1:18:46 PM",17,-78.1469256355879,38.8926356737944,NA,"DN"
40916,"old_trees",4561,"0412",12,7.2,4.4,NA,NA,"DS;R","broken below","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4de11284-768c-4591-97cf-5ff2b50ed012","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:27:37 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.496992934,4308732.33658745,"IK","IK","5/5/2023 1:18:46 PM",17,-78.1469256355879,38.8926356737944,NA,"DN"
40916,"old_trees",4562,"0412",13,7.2,4.4,NA,NA,"DS;R","broken below","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c24e1d13-26eb-4bcf-9d35-6c1b0e596388","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:28:34 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.496992934,4308732.33658745,"IK","IK","5/5/2023 1:18:46 PM",17,-78.1469256355879,38.8926356737944,NA,"DN"
40916,"old_trees",4563,"0412",14,7.2,4.4,NA,NA,"DS;R","broken below","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15f58d6c-fdbd-4797-8207-9a146a44fd93","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:28:56 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.496992934,4308732.33658745,"IK","IK","5/5/2023 1:18:46 PM",17,-78.1469256355879,38.8926356737944,NA,"DN"
40916,"old_trees",4564,"0412",15,7.2,4.4,NA,NA,"DS;R","broken below","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f79343da-b999-476a-a56d-1ac3ecda248b","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:29:15 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.496992934,4308732.33658745,"IK","IK","5/5/2023 1:18:46 PM",17,-78.1469256355879,38.8926356737944,NA,"DN"
40916,"old_trees",4565,"0412",16,7.2,4.4,NA,NA,"DS;R","broken below","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d4001e7-7910-4264-ab3d-b61fedf72979","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:29:41 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.496992934,4308732.33658745,"IK","IK","5/5/2023 1:18:46 PM",17,-78.1469256355879,38.8926356737944,NA,"DN"
40916,"old_trees",4566,"0412",17,7.2,4.4,NA,NA,"DN","stem dead","","stem not sampled, info automatically filled from previous year info",0,1,0,"DT","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62ba2586-49fc-4a9b-b0af-43350b076050","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:30:03 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.496992934,4308732.33658745,"IK","IK","5/5/2023 1:18:46 PM",17,-78.1469256355879,38.8926356737944,NA,"DT"
40916,"old_trees",4567,"0412",18,7.2,4.4,NA,NA,"DS;R","broken below","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55c121e3-951a-4c65-b004-8f1bf3420d1b","3/30/2023 4:12:54 PM","shuej21","5/9/2023 1:53:12 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.496992934,4308732.33658745,"IK","IK","5/5/2023 1:18:46 PM",17,-78.1469256355879,38.8926356737944,NA,"DN"
40917,"old_trees",4568,"0412",2,12.8,2.2,NA,NA,"DN","stem dead","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55646bad-0631-421b-b4a6-6d559ae8a601","3/30/2023 4:12:54 PM","shuej21","5/9/2023 1:48:12 PM","shuej21",NA,NA,NA,"",NA,"chvi","1",747453.146523962,4308730.26710559,"IK","IK","5/4/2023 6:10:10 PM",2,-78.1468613180314,38.8926154569994,NA,"DN"
40917,"old_trees",4569,"0412",3,12.8,2.2,NA,NA,"DN","stem dead","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0b7f6e42-09f1-46c7-a985-7200dff2710a","3/30/2023 4:12:54 PM","shuej21","5/9/2023 1:48:32 PM","shuej21",NA,NA,NA,"",NA,"chvi","1",747453.146523962,4308730.26710559,"IK","IK","5/4/2023 6:10:10 PM",2,-78.1468613180314,38.8926154569994,NA,"DN"
40918,"old_trees",4570,"0412",2,12.9,4.2,58,1.3,"L;S","alive","","",0,1,71,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24898eed-ab64-48e7-89f6-ac13353216a6","3/30/2023 4:12:54 PM","shuej21","5/4/2023 6:07:47 PM","shuej21",NA,58,NA,"",NA,"caca","1",747453.200098464,4308732.26888724,"IK","IK","5/4/2023 6:07:20 PM",1,-78.1469367019297,38.8926483876828,NA,"LI"
40919,"old_trees",4571,"0412",2,4.3,7.6,74,1.3,"M","alive","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13df0827-5e8d-4d21-9390-50cefbdec05f","3/30/2023 4:12:54 PM","shuej21","5/4/2023 7:13:22 PM","shuej21",NA,74,NA,"",NA,"havi","1",747444.523535241,4308735.46846825,"IK","IK","5/4/2023 7:28:29 PM",11,-78.1469587519688,38.8926646995482,NA,"DN"
40919,"old_trees",4572,"0412",3,4.3,7.6,73,1.3,"S","alive","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","Lots of logs here","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74202194-e619-44c1-a9d8-629f04def382","3/30/2023 4:12:54 PM","shuej21","5/4/2023 7:14:01 PM","shuej21",NA,73,NA,"",NA,"havi","1",747444.523535241,4308735.46846825,"IK","IK","5/4/2023 7:28:29 PM",11,-78.1469587519688,38.8926646995482,NA,"DN"
40919,"old_trees",4573,"0412",4,4.3,7.6,67,1.3,"S","alive","","",0,1,70,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f00fc9b4-fe8d-4b0c-b2d9-26cdb635a0eb","3/30/2023 4:12:54 PM","shuej21","5/4/2023 7:26:31 PM","shuej21",NA,67,NA,"",NA,"havi","1",747444.523535241,4308735.46846825,"IK","IK","5/4/2023 7:28:29 PM",11,-78.1469587519688,38.8926646995482,NA,"LI"
40919,"old_trees",4574,"0412",5,4.3,7.6,59,1.3,"S","alive","","",0,1,64,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b000506b-2e11-478c-b359-027998a1b222","3/30/2023 4:12:54 PM","shuej21","5/4/2023 7:24:44 PM","shuej21",NA,59,NA,"",NA,"havi","1",747444.523535241,4308735.46846825,"IK","IK","5/4/2023 7:28:29 PM",11,-78.1469587519688,38.8926646995482,NA,"LI"
40919,"old_trees",4575,"0412",6,4.3,7.6,59,1.3,"S","alive","","",0,1,64,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5df6d1e1-6c7f-4ab9-b52d-ff07c3792112","3/30/2023 4:12:54 PM","shuej21","5/4/2023 7:26:10 PM","shuej21",NA,59,NA,"",NA,"havi","1",747444.523535241,4308735.46846825,"IK","IK","5/4/2023 7:28:29 PM",11,-78.1469587519688,38.8926646995482,NA,"LI"
40919,"old_trees",4576,"0412",7,4.3,7.6,56,1.3,"S","alive","","",0,1,60,"LI","","","Under trunk and multiflora rose","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f7580263-4aab-4ed7-89ce-e48d16f7daec","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:32:46 PM","shuej21",NA,56,NA,"",NA,"havi","1",747444.523535241,4308735.46846825,"IK","IK","5/4/2023 7:28:29 PM",11,-78.1469587519688,38.8926646995482,NA,"LI"
40919,"old_trees",4577,"0412",8,4.3,7.6,34,1.3,"S","alive","","",0,1,50,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3fced8f9-9d43-4ef2-b6c5-3bf40d3a9c8d","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:49:42 PM","shuej21",NA,34,NA,"",NA,"havi","1",747444.523535241,4308735.46846825,"IK","IK","5/4/2023 7:28:29 PM",11,-78.1469587519688,38.8926646995482,NA,"LI"
40919,"old_trees",4578,"0412",9,4.3,7.6,16,1.3,"S","alive","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8f9e0a07-745c-41ba-b189-ef15bb134158","3/30/2023 4:12:54 PM","shuej21","5/4/2023 7:16:30 PM","shuej21",NA,16,NA,"",NA,"havi","1",747444.523535241,4308735.46846825,"IK","IK","5/4/2023 7:28:29 PM",11,-78.1469587519688,38.8926646995482,NA,"DN"
40919,"old_trees",4579,"0412",10,4.3,7.6,NA,NA,"DC","stem dead","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"990ebcb7-ba5f-48ff-bb7c-834f1589cc54","3/30/2023 4:12:54 PM","shuej21","5/4/2023 7:16:48 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747444.523535241,4308735.46846825,"IK","IK","5/4/2023 7:28:29 PM",11,-78.1469587519688,38.8926646995482,NA,"DN"
40919,"old_trees",4580,"0412",11,4.3,7.6,NA,NA,"DC","stem dead","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137efa03-4736-43f9-9441-348c982153e6","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:33:09 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747444.523535241,4308735.46846825,"IK","IK","5/4/2023 7:28:29 PM",11,-78.1469587519688,38.8926646995482,NA,"DN"
40919,"old_trees",4581,"0412",12,4.3,7.6,NA,NA,"DC","stem dead","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4f78bdcd-6483-45e4-8c7e-d72a5aef22fa","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:33:27 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747444.523535241,4308735.46846825,"IK","IK","5/4/2023 7:28:29 PM",11,-78.1469587519688,38.8926646995482,NA,"DN"
40922,"old_trees",4582,"0413",2,5.6,2,19,1.3,"P;S","alive","","",0,1,17,"LI","P","P","Sprouting up from prostrate stem","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7a57fc4-6424-4e6e-b387-5f7dbe32299f","3/30/2023 4:12:54 PM","shuej21","5/5/2023 2:59:10 PM","shuej21",NA,19,NA,"",NA,"vipr","1",747445.489115788,4308749.89474172,"IK","IK","5/5/2023 2:55:35 PM",8,-78.1469424331702,38.8927942679179,NA,"LI"
40922,"old_trees",4583,"0413",3,5.6,2,20,1.3,"S","alive","","",0,1,26,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33c2749b-bd9a-4a57-9f4f-212f0148e02c","3/30/2023 4:12:54 PM","shuej21","5/5/2023 3:00:09 PM","shuej21",NA,20,NA,"",NA,"vipr","1",747445.489115788,4308749.89474172,"IK","IK","5/5/2023 2:55:35 PM",8,-78.1469424331702,38.8927942679179,NA,"LI"
40922,"old_trees",4584,"0413",4,5.6,2,20,1.3,"S","alive","","",0,1,26,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bd62d92d-aad8-4873-9e13-17a5468d65c4","3/30/2023 4:12:54 PM","shuej21","5/5/2023 3:02:22 PM","shuej21",NA,20,NA,"",NA,"vipr","1",747445.489115788,4308749.89474172,"IK","IK","5/5/2023 2:55:35 PM",8,-78.1469424331702,38.8927942679179,NA,"LI"
40922,"old_trees",4585,"0413",5,5.6,2,15,1.3,"S","alive","","",0,1,0,"DS","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0183d99c-8981-47f1-a9ad-e1fb2a05d8b7","3/30/2023 4:12:54 PM","shuej21","5/5/2023 3:04:30 PM","shuej21",NA,15,NA,"",NA,"vipr","1",747445.489115788,4308749.89474172,"IK","IK","5/5/2023 2:55:35 PM",8,-78.1469424331702,38.8927942679179,NA,"DS"
40922,"old_trees",4586,"0413",6,5.6,2,13,1.3,"S","alive","","",0,1,19,"LI","M","M","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f4ac7ac8-0d86-4e09-acf1-51e270e614f8","3/30/2023 4:12:54 PM","shuej21","5/5/2023 3:06:08 PM","shuej21",NA,13,NA,"",NA,"vipr","1",747445.489115788,4308749.89474172,"IK","IK","5/5/2023 2:55:35 PM",8,-78.1469424331702,38.8927942679179,NA,"LI"
40922,"old_trees",4587,"0413",7,5.6,2,13,1.3,"S","alive","","",0,1,14,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0ee0a7fe-8fe4-4516-8ca5-425f653f79c3","3/30/2023 4:12:54 PM","shuej21","5/5/2023 3:08:12 PM","shuej21",NA,13,NA,"",NA,"vipr","1",747445.489115788,4308749.89474172,"IK","IK","5/5/2023 2:55:35 PM",8,-78.1469424331702,38.8927942679179,NA,"LI"
40922,"old_trees",4588,"0413",8,5.6,2,11,1.3,"S","alive","","",0,1,12,"LI","L","L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2898a0cf-c819-4710-8a7b-cc8600b54555","3/30/2023 4:12:54 PM","shuej21","5/5/2023 3:10:47 PM","shuej21",NA,11,NA,"",NA,"vipr","1",747445.489115788,4308749.89474172,"IK","IK","5/5/2023 2:55:35 PM",8,-78.1469424331702,38.8927942679179,NA,"LI"
40922,"old_trees",4589,"0413",9,5.6,2,10,1.3,"S","alive","","",0,1,11,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ed35464b-7c00-4e2d-817a-3b7849122d0c","3/30/2023 4:12:54 PM","shuej21","5/5/2023 3:12:50 PM","shuej21",NA,10,NA,"",NA,"vipr","1",747445.489115788,4308749.89474172,"IK","IK","5/5/2023 2:55:35 PM",8,-78.1469424331702,38.8927942679179,NA,"LI"
40922,"old_trees",23710,"0413",10,NA,NA,NA,1.3,"","","","",NA,1,16,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"59dbb14c-450d-4fcd-a36e-5b00e6f506c1","5/5/2023 3:13:47 PM","shuej21","5/5/2023 3:13:47 PM","shuej21",NA,NA,NA,"",NA,"vipr","1",747445.489115788,4308749.89474172,"IK","IK","5/5/2023 2:55:35 PM",8,-78.1469424331702,38.8927942679179,NA,"LI"
40924,"old_trees",4590,"0413",2,2.1,7.5,52,1.3,"J;S","alive","","",0,1,54,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7d2c7d1c-197c-4729-aed0-0a39e4227f1b","3/30/2023 4:12:54 PM","shuej21","5/5/2023 3:41:38 PM","shuej21",NA,52,NA,"",NA,"caca","1",747441.862461672,4308755.31206393,"IK","IK","5/5/2023 3:40:33 PM",1,-78.1469822473864,38.8928440480084,NA,"LI"
40925,"old_trees",4591,"0413",2,4.6,7.8,173,1.4,"A;S","alive","A","",1,2,183,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6bf0afeb-1278-4c92-85fb-d10cecd30ec7","3/30/2023 4:12:54 PM","shuej21","5/8/2023 2:12:14 PM","shuej21",NA,173,NA,"",NA,"tiam","1",747444.354829035,4308755.66998142,"IK","IK","5/8/2023 1:59:10 PM",3,-78.1469534150678,38.8928465671454,NA,"LI"
40925,"old_trees",4592,"0413",3,4.6,7.8,285,1.3,"S","alive","AU","",1,2,295,"LI","","","Stem tag added; stem order doesn’t make sense with dbh but continued for consistency","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95a2f030-eed8-4084-b7b3-cd39376e7594","3/30/2023 4:12:54 PM","shuej21","5/8/2023 2:06:02 PM","shuej21",NA,285,NA,"",NA,"tiam","1",747444.354829035,4308755.66998142,"IK","IK","5/8/2023 1:59:10 PM",3,-78.1469534150678,38.8928465671454,NA,"LI"
40925,"old_trees",4593,"0413",4,4.6,7.8,302,1.3,"S","alive","A","I think stems 3 and 4 were switched last time.  Need stem tags",1,2,311,"LI","","","Stem tag added","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21f173b6-4fbc-4f50-9873-50eafcbca935","3/30/2023 4:12:54 PM","shuej21","5/8/2023 2:04:05 PM","shuej21",NA,302,NA,"",NA,"tiam","1",747444.354829035,4308755.66998142,"IK","IK","5/8/2023 1:59:10 PM",3,-78.1469534150678,38.8928465671454,NA,"LI"
40926,"old_trees",4594,"0413",2,7.3,8.4,59,1.3,"M","alive","","stem not sampled, info automatically filled from previous year info",0,1,62,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02a08cd0-3f85-43a9-9612-ea664df3d4b2","3/30/2023 4:12:54 PM","shuej21","5/8/2023 2:18:38 PM","shuej21",NA,59,NA,"",NA,"havi","1",747447.040183014,4308756.33244802,"IK","IK","5/8/2023 2:17:11 PM",10,-78.146922249825,38.8928517725237,NA,"LI"
40926,"old_trees",4595,"0413",3,7.3,8.4,50,1.3,"S","alive","","",0,1,55,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"677fb1c8-4ccf-46c5-8c1b-71091955c747","3/30/2023 4:12:54 PM","shuej21","5/8/2023 2:19:44 PM","shuej21",NA,50,NA,"",NA,"havi","1",747447.040183014,4308756.33244802,"IK","IK","5/8/2023 2:17:11 PM",10,-78.146922249825,38.8928517725237,NA,"LI"
40926,"old_trees",4596,"0413",4,7.3,8.4,40,1.3,"S","alive","","",0,1,45,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7eb22d49-a7fa-412d-8937-f1d0e191f208","3/30/2023 4:12:54 PM","shuej21","5/8/2023 2:23:42 PM","shuej21",NA,40,NA,"",NA,"havi","1",747447.040183014,4308756.33244802,"IK","IK","5/8/2023 2:17:11 PM",10,-78.146922249825,38.8928517725237,NA,"LI"
40926,"old_trees",4597,"0413",5,7.3,8.4,41,1.3,"S","alive","","",0,1,45,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"db8a571a-f4dc-4bd9-a8b0-8e25144759fc","3/30/2023 4:12:54 PM","shuej21","5/8/2023 2:26:31 PM","shuej21",NA,41,NA,"",NA,"havi","1",747447.040183014,4308756.33244802,"IK","IK","5/8/2023 2:17:11 PM",10,-78.146922249825,38.8928517725237,NA,"LI"
40926,"old_trees",4598,"0413",6,7.3,8.4,34,1.3,"S","alive","","",0,1,38,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d26ee15c-48a2-4c23-b217-1818623cfa2d","3/30/2023 4:12:54 PM","shuej21","5/8/2023 2:29:51 PM","shuej21",NA,34,NA,"",NA,"havi","1",747447.040183014,4308756.33244802,"IK","IK","5/8/2023 2:17:11 PM",10,-78.146922249825,38.8928517725237,NA,"LI"
40926,"old_trees",4599,"0413",7,7.3,8.4,31,1.3,"S","alive","","",0,1,33,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67a2d50e-6ab1-4cdb-bf99-740ab3c7f319","3/30/2023 4:12:54 PM","shuej21","5/8/2023 2:31:54 PM","shuej21",NA,31,NA,"",NA,"havi","1",747447.040183014,4308756.33244802,"IK","IK","5/8/2023 2:17:11 PM",10,-78.146922249825,38.8928517725237,NA,"LI"
40926,"old_trees",4600,"0413",8,7.3,8.4,26,1.3,"S","alive","","",0,1,27,"LI","M","M","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b1c7491f-a7ea-428d-94c7-fec265c74dcf","3/30/2023 4:12:54 PM","shuej21","5/8/2023 2:43:49 PM","shuej21",NA,26,NA,"",NA,"havi","1",747447.040183014,4308756.33244802,"IK","IK","5/8/2023 2:17:11 PM",10,-78.146922249825,38.8928517725237,NA,"LI"
40926,"old_trees",4601,"0413",9,7.3,8.4,25,1.3,"S","alive","","",0,1,27,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6de1ed77-ea48-463b-ac28-c3f0099b6db5","3/30/2023 4:12:54 PM","shuej21","5/8/2023 2:36:27 PM","shuej21",NA,25,NA,"",NA,"havi","1",747447.040183014,4308756.33244802,"IK","IK","5/8/2023 2:17:11 PM",10,-78.146922249825,38.8928517725237,NA,"LI"
40926,"old_trees",4602,"0413",10,7.3,8.4,24,1.3,"S","alive","","",0,1,26,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99c83e6e-1370-49dc-b737-78fc9077c2a7","3/30/2023 4:12:54 PM","shuej21","5/8/2023 2:40:34 PM","shuej21",NA,24,NA,"",NA,"havi","1",747447.040183014,4308756.33244802,"IK","IK","5/8/2023 2:17:11 PM",10,-78.146922249825,38.8928517725237,NA,"LI"
40926,"old_trees",4603,"0413",11,7.3,8.4,17,1.3,"S","alive","","",0,1,18,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60d53a2a-3517-4809-8afd-08c810de7257","3/30/2023 4:12:54 PM","shuej21","5/8/2023 2:40:18 PM","shuej21",NA,17,NA,"",NA,"havi","1",747447.040183014,4308756.33244802,"IK","IK","5/8/2023 2:17:11 PM",10,-78.146922249825,38.8928517725237,NA,"LI"
40926,"old_trees",23729,"0413",12,NA,NA,NA,1.3,"","","","",NA,1,23,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"652b212d-177c-4afc-84ae-950ae3f76a32","5/8/2023 2:43:38 PM","shuej21","5/8/2023 2:43:38 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.040183014,4308756.33244802,"IK","IK","5/8/2023 2:17:11 PM",10,-78.146922249825,38.8928517725237,NA,"LI"
40941,"old_trees",4615,"0413",2,6,15.4,631,2,"I;S","alive","AU","",1,2,630,"DS","I,A","A","Not sure if Big tree, Bark peeling out","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d8f5e75a-9aa1-4281-b25a-5e59d6af0a96","3/30/2023 4:12:54 PM","shuej21","5/15/2023 3:26:48 PM","shuej21",NA,631,NA,"2",NA,"litu","1",747445.578137853,4308763.30040497,"IK","IK","5/15/2023 4:50:00 PM",1,-78.146936577047,38.8929148991687,630,"DS"
40961,"old_trees",4635,"0415",2,7.4,3.5,21,1.3,"M","alive","","",0,1,21,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abeb1c0e-90a5-4fc9-8ea9-5e0bd172e114","3/30/2023 4:12:54 PM","shuej21","5/10/2023 2:09:07 PM","shuej21",NA,21,NA,"",NA,"libe","1",747446.325860723,4308791.42533114,"IK","IK","5/10/2023 2:08:03 PM",1,-78.1469178291968,38.8931678211936,NA,"LI"
40966,"old_trees",4636,"0415",2,5.6,7.5,NA,NA,"DN","stem dead","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ac4d8566-f2e0-4d16-853e-e5c299074a50","3/30/2023 4:12:54 PM","shuej21","5/10/2023 3:14:19 PM","shuej21",NA,NA,NA,"",NA,"caca","1",747444.433548007,4308795.38249586,"IK","IK","5/10/2023 3:14:40 PM",2,-78.146938197589,38.8932039706179,NA,"DN"
40966,"old_trees",4637,"0415",3,5.6,7.5,79,1.3,"M","alive","","stem not sampled, info automatically filled from previous year info",0,1,83,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5e938030-57c3-4336-a66c-87bbc2f6b965","3/30/2023 4:12:54 PM","shuej21","5/10/2023 3:14:03 PM","shuej21",NA,79,NA,"",NA,"caca","1",747444.433548007,4308795.38249586,"IK","IK","5/10/2023 3:14:40 PM",2,-78.146938197589,38.8932039706179,NA,"LI"
40969,"old_trees",4638,"0415",2,4.6,6.6,308,1.3,"M","alive","A","",1,2,323,"LI","P,I,RT,X","X","Stem is cracked and lying down but not completely detached from roots","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7d5d3a3c-c297-41e5-a669-c359491825e3","3/30/2023 4:12:54 PM","shuej21","5/10/2023 3:27:00 PM","shuej21",NA,308,NA,"",NA,"tiam","1",747443.454696277,4308794.45954879,"IK","IK","5/11/2023 12:44:04 PM",1,-78.1469498029211,38.8931959392015,NA,"LI"
