OBJECTID,quadrat,tag,StemTag,lx,ly,dbh_2018,hom,codes_2018,status_2018,status_2022,comment_2022,mortality,census_status,dbh_2023,status_2023,codes_2023,code_choices,notes_2023,DBH check,living_status,crown_position,crown_intact,crown_living,fad,fad_choices,liana_load,lean_angle,wounded_main_stem,rotting_trunk,canker_swelling_deformity,dead_with_resprout,crown_check,GlobalID,CreationDate,Creator,EditDate,Editor,species,dbh_2018_mm,numeric_tag,hom_alert,lean_direction
18068,1703,170921,6,17.5,14,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,60f7dfa3-d356-48dd-8263-e9ef58b29e4f,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18069,1703,170921,7,17.5,14,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,f57d26a0-da5a-431d-aa92-4f4e90d3c072,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18070,1703,170921,8,17.5,14,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,b0310b00-bee8-46bb-8cdf-c40543b7485d,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18071,1703,170921,9,17.5,14,1,1.3,M,alive,,,0,0,,,,,,,,,,,,,,,,,,,,9b5dc13b-1d84-40c4-b64d-aea7f9bb72bf,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,10,,,
18072,1703,170922,2,19.1,15.3,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,dd3ee11e-2dc8-4c57-ae29-b86539d79e34,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18073,1703,170923,2,19.3,15.6,1.2,1.3,M,alive,,,0,0,,,,,,,,,,,,,,,,,,,,7f940246-4017-4700-9785-1df75f9169b7,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,12,,,
18074,1703,170924,2,19.3,16.3,,,DN,stem dead,,"stem not sampled, info automatically filled from previous year info",0,0,,,,,,,,,,,,,,,,,,,,6b846c02-1fd2-44c8-a410-a53ae88db1cd,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18075,1703,170925,2,17.8,16.4,4.6,1.3,J;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,bc0a80a2-8d47-4dd5-acb1-3032d0a35909,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,46,,,
18076,1703,170925,3,17.8,16.4,,,DS;WR,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,9b47fe8a-0bbf-4e23-82a5-f6d7ebf8380b,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18077,1703,170925,4,17.8,16.4,1.7,1.3,J;S;P,alive,,,0,0,,,,,,,,,,,,,,,,,,,,911fb35e-0ba0-4897-b450-5c2d37b82529,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,17,,,
18078,1703,170925,5,17.8,16.4,4.2,1.3,J;M;P,alive,,,0,0,,,,,,,,,,,,,,,,,,,,536bc600-d734-4497-b120-49f55370c503,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,42,,,
18079,1703,170925,6,17.8,16.4,1.2,1.3,S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,d3cd07d2-fa50-4076-8b23-7cd4e141c6fe,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,12,,,
18080,1703,170925,7,17.8,16.4,1.1,1.3,S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,b3eb3789-8345-45a7-aba4-f5b2a52c8066,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,11,,,
18081,1703,170932,2,15.6,13.9,2.1,1.3,M,alive,,,0,0,,,,,,,,,,,,,,,,,,,,dd7eec84-e09c-4570-a771-cdfeb9aa2a27,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,21,,,
18082,1703,170935,2,15.3,14.6,1,1.3,DS;WR,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,d8388ac8-0b9e-4243-b0c0-b767f3d3dc90,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,10,,,
18083,1703,170936,2,14.7,15.3,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,23be1652-417f-44d0-9f9a-36d4f09ce943,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18084,1703,170936,3,14.7,15.3,2.3,1.3,S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,b8f1951a-451f-4d33-a235-9217129e6faa,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,23,,,
18085,1703,170936,4,14.7,15.3,1.5,1.3,J;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,385df3d0-0aae-44c5-8ffc-a3c1f19e12fe,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,15,,,
18086,1703,170937,2,13.8,16.1,2,1.3,L;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,423f50bb-9d52-4eec-8ba2-790b73604f1d,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,20,,,
18087,1703,170942,2,13.2,13.8,2,1.3,J;S;P,alive,,,0,0,,,,,,,,,,,,,,,,,,,,e99ea206-6b87-4ff7-af9f-50fc7e527609,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,20,,,
18088,1703,170947,2,10.1,14,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,8f0c0bfc-241e-4b82-9b3f-56e780f6df87,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18089,1703,170948,2,11.5,17.8,1.3,1.3,S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,a11ffce2-446c-4724-a388-75f3f309a129,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,13,,,
18090,1703,170950,2,11.7,18.9,2.1,1.3,J;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,8ef55047-f04f-47a5-8d55-8770675bca74,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,21,,,
18091,1703,170950,3,11.7,18.9,1.7,1.3,J;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,93943c57-d212-4b44-b1c8-489a646f8f34,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,17,,,
18092,1703,170950,4,11.7,18.9,1.6,1.3,J;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,ff797e24-32fb-4557-bece-ffb527ae29c4,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,16,,,
18093,1703,170950,5,11.7,18.9,1.4,1.3,J;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,875dda36-9180-4d52-adaa-038f2970df51,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,14,,,
18094,1703,170958,2,16.1,19.2,2.6,1.3,DS;WR,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,964282a3-ebf9-4e0e-91a0-25dcbb5ea594,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,26,,,
18095,1703,170958,3,16.1,19.2,,,DC;WR,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,30ff9ab0-d4a8-411e-8e5f-34453692b701,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18096,1703,170958,4,16.1,19.2,2.1,1.3,DS,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,625cc47e-398a-4901-8420-e2027b5e868d,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,21,,,
18097,1703,170958,5,16.1,19.2,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,756d16c9-d410-49e8-9428-3cecbb8e2070,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18098,1703,170958,6,16.1,19.2,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,a4ce2d94-92ab-492a-9ad0-f3f20eca7037,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18099,1703,170958,7,16.1,19.2,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,e2f91981-0e75-4d15-afd6-bed989262ea6,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18100,1703,170958,8,16.1,19.2,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,4dde1f3f-5208-49eb-bc7c-779862bd56a6,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18101,1703,170958,9,16.1,19.2,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,6758312e-362b-4268-82c7-ba7e9125f227,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18102,1703,170958,10,16.1,19.2,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,22e36294-85ea-4125-b102-855c23723d7c,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18103,1703,170958,11,16.1,19.2,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,e992c975-15e6-403d-9ad3-54e2d38e4b03,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18104,1703,170959,2,18.1,18.8,1.3,1.3,S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,66691b95-1705-47d0-87f1-2928a0b895fd,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,13,,,
18105,1704,170966,2,19.6,0.2,2.3,1.3,J;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,708c4fec-c5a3-4c11-8de8-280e909fa708,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,23,,,
18106,1704,170968,2,19.8,1.5,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,680204f1-f87b-43b8-a89b-fa65a3071b80,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18107,1704,170968,3,19.8,1.5,2.1,1.3,L;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,2ebb613d-98f8-4387-a3e3-290d40d90546,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,21,,,
18108,1704,170968,4,19.8,1.5,1.6,1.3,J;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,2a0e08f3-cd2a-4c33-8440-c6613173dfbf,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,16,,,
18109,1704,170969,2,19.1,1.6,,,DS;WR,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,6c610886-ae1f-4637-b396-49886372b29f,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18110,1704,170969,3,19.1,1.6,1.6,1.3,S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,34485ab9-f188-4e85-b042-368d49fa4470,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,16,,,
18111,1704,170972,2,14.2,0.2,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,2104b45d-f87b-4e90-8987-e3d8060f3ea6,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18112,1704,170972,3,14.2,0.2,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,1f688d7d-b91c-4630-be90-48dda16ac3c1,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18113,1704,170975,2,13.8,2.6,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,a81534ea-0329-4d18-8f8c-54d4444781fa,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18114,1704,170986,2,16.1,5.7,2.5,1.3,L;M,alive,,,0,0,,,,,,,,,,,,,,,,,,,,25181fd5-805d-45fe-bcc3-378e0dbee6bb,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,25,,,
18115,1704,170986,3,16.1,5.7,2.5,1.3,J;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,90ef2f06-4815-4961-b67f-29462d1f7e99,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,25,,,
18116,1704,170986,4,16.1,5.7,2.5,1.3,J;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,a850ae14-1d7b-4b2d-baa6-67e07e68d795,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,25,,,
18117,1704,170986,5,16.1,5.7,1.8,1.3,J;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,d7e6afe8-5d3f-4a2a-b026-144aa7d3b5af,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,18,,,
18118,1704,170986,6,16.1,5.7,1.7,1.3,J;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,a9c24ead-eb8c-436a-bbfc-602a71e909fd,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,17,,,
18119,1704,170986,7,16.1,5.7,1.3,1.3,J;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,baf0c0a5-e569-4b57-826f-a4a5afdc3731,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,13,,,
18120,1704,170986,8,16.1,5.7,1.3,1.3,J;S;L,alive,,,0,0,,,,,,,,,,,,,,,,,,,,bda665c5-5ef0-4660-9c26-284ee63c7da5,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,13,,,
18121,1704,170987,2,12.8,9,2.2,1.3,L;M,alive,,,0,0,,,,,,,,,,,,,,,,,,,,93113853-a7b5-482d-a9ce-96ee48c5ef02,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,22,,,
18122,1704,170987,3,12.8,9,2.1,1.3,S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,f37a9dbd-d30b-431e-8467-3d8a74edffe2,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,21,,,
18123,1704,170987,4,12.8,9,1.3,1.3,J;S;L,alive,,,0,0,,,,,,,,,,,,,,,,,,,,8052e69f-b2eb-49d9-980f-4ad55faa578c,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,13,,,
18124,1704,170987,5,12.8,9,1,1.3,DS;WR,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,4a5dc96b-291a-4c4e-aaa3-631adb9e7e13,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,10,,,
18125,1704,170987,6,12.8,9,1,1.3,DS;WR,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,a7198d85-560d-4a8f-8e55-0b7adf966fc5,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,10,,,
18126,1704,170990,2,8.1,10.2,2.2,1.3,L;M,alive,,,0,0,,,,,,,,,,,,,,,,,,,,2342ba3d-f0ab-4fdd-9fbc-5e84487cb585,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,22,,,
18127,1704,170990,3,8.1,10.2,2,1.3,P;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,623732de-f444-4a52-814f-c8f5b5548a44,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,20,,,
18128,1704,170990,4,8.1,10.2,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,89f3615c-f429-4b04-895e-9dfe5401e95f,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18129,1704,170990,5,8.1,10.2,1,1.3,S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,15b93d77-675f-4343-9c84-5b9bac06caab,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,10,,,
18130,1704,170996,2,17.5,15.3,,,DS;WR,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,03425e8c-69d2-4ade-93ff-00d4c6315acc,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18131,1704,170996,3,17.5,15.3,,,DC,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,079c1025-1d6c-4965-8122-8676f37883e9,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18132,1704,170996,4,17.5,15.3,1.3,1.3,DS,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,16f7d273-4bba-4a77-8da5-d23a5d29ccb8,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,13,,,
18133,1704,170996,5,17.5,15.3,1.2,1.3,DS,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,b66e50d9-bac1-44b6-af95-a42f6da9b956,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,12,,,
18134,1704,170996,6,17.5,15.3,3.5,1.3,J;M,alive,,,0,0,,,,,,,,,,,,,,,,,,,,f7fa9cd2-9fa3-4f5e-a7b6-caa66ef8e719,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,35,,,
18135,1704,170996,7,17.5,15.3,1.9,1.3,L;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,75d0f434-58c0-4ff8-8645-9409c1ad887f,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,19,,,
18136,1705,170999,2,19.6,1.2,1.3,1.3,DS,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,40616c8d-90af-4279-8ec7-fad6ae3c78cf,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,13,,,
18137,1703,171002,2,1.1,2.3,1.5,1.3,J;M;L,alive,,,0,0,,,,,,,,,,,,,,,,,,,,7de00699-5c4e-4984-8c4f-b62878b84e16,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,15,,,
18138,1703,171008,2,2.1,1.6,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,1a5b8fdc-4e52-49cf-aaef-d091542bf3b8,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18139,1703,171012,2,3,1.7,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,21068eaa-531a-4094-aba4-9784757ae402,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18140,1703,171012,3,3,1.7,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,d00f2407-94a9-436d-a136-e0278fb2c843,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18141,1703,171012,4,3,1.7,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,8c01679a-8956-4120-ad15-c6162bdbeb8c,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18142,1703,171014,2,6.1,2,,,DS;WR,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,7f205d7b-37c1-492e-920f-17197a5a47dc,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18143,1703,171015,2,6.6,1.8,2,1.3,L;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,b50e9e66-0a19-4efa-bb11-6a0511472a4b,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,20,,,
18144,1703,171016,2,7.1,0,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,8ae83b06-03a4-47d6-9c37-640c91983d23,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18145,1703,171020,2,5.8,2.5,1.5,1.3,S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,2c62cba2-b8fd-4067-8a37-bca54dd37b03,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,15,,,
18146,1703,171028,2,6.7,5,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,86f7bb65-07d6-47d1-8c2f-231505362e76,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18147,1703,171029,2,7.3,3.1,,,DS,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,c5d19b34-0c4d-45b7-879d-40683e3d713e,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18148,1703,171033,2,8.1,6.2,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,7ee60b0e-597c-4a9c-b4a6-f9ab6a37f4b2,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18149,1703,171034,2,7.5,7,1.9,1.3,S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,6fbe2224-4001-4b54-a3de-02cfba70e477,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,19,,,
18150,1703,171035,2,7.5,7.7,,,DS,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,7bc2f7ee-7c82-4c4d-9b3e-039cf84181c5,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18151,1703,171037,2,6.8,8.1,1.2,1.3,M,alive,,,0,0,,,,,,,,,,,,,,,,,,,,b46d87ff-22ac-43d0-971f-b383f9224cc0,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,12,,,
18152,1703,171038,2,4.3,8.1,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,f34cd0fe-38dd-430f-aaa5-4220680d7a94,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18153,1703,171039,2,6.5,7.6,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,01766c79-abf7-4638-b8c5-adfd433c3ebe,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18154,1703,171045,2,4,4.7,,,DC,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,021b6245-68b0-4ec3-bef3-8ec7678c6062,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18155,1703,171045,3,4,4.7,,,DS,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,beb52c6f-0c9b-41db-b54d-a6739a00e0bd,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18156,1703,171045,4,4,4.7,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,2736009a-070a-4610-8c58-a076bbb08fdd,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18157,1703,171045,5,4,4.7,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,ed3357c3-f6eb-401a-8225-afc35418bfde,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18158,1703,171045,6,4,4.7,2.2,1.3,J;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,954d4815-6ad1-4950-a383-0498a69f5824,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,22,,,
18159,1703,171045,7,4,4.7,1.3,1.3,J;S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,030643b3-5a4d-43f9-aabd-f4aa3ebf05cc,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,13,,,
18160,1703,171051,2,3.6,5.7,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,11474f0a-a81f-44a7-bf26-648267347d1e,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18161,1703,171052,2,3,6.2,1.5,1.3,M,alive,,,0,0,,,,,,,,,,,,,,,,,,,,c7ae8349-0062-47a7-92b0-d77b5fc5be90,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,15,,,
18162,1703,171056,2,2.2,5.8,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,42b39f88-832e-421c-9138-e2826ef77f18,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18163,1703,171056,3,2.2,5.8,1.1,1.3,S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,1b85f786-89fb-41c4-bfa7-983318f04a53,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,11,,,
18164,1703,171065,2,0.7,3.2,,,DS;WR,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,8b8f6eb3-6030-4577-b9e8-b6fbdfc5b447,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18165,1703,171067,2,0.5,3.8,,,DS,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,8217849d-50f0-4d6a-94fd-57b0d406d2d5,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18166,1703,171072,2,5.8,8.2,1,1.3,S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,1c87e6f5-e693-4a95-862a-5fc2eb99065b,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,10,,,
18167,1703,171072,3,5.8,8.2,1,1.3,S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,5046e83c-7f75-45fc-8a40-63c2aad08c55,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,10,,,
18168,1703,171074,2,6,8,3.3,1.3,S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,562c1fd1-78a9-44e5-a51b-055de962ff4b,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,33,,,
18169,1703,171074,3,6,8,,,DS;WR,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,e420143c-4824-4c82-abfc-b941d14153e8,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18170,1703,171074,4,6,8,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,9b4ff599-7d24-446b-969e-82ac46d602bc,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18171,1703,171074,5,6,8,,,DN,stem dead,,,0,0,,,,,,,,,,,,,,,,,,,,b216f3f0-b109-4cbc-9c3b-9a79e0e5e9a1,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,,,,
18172,1703,171074,6,6,8,1.4,1.3,S,alive,,,0,0,,,,,,,,,,,,,,,,,,,,dd35ff01-1697-4796-ad12-7b883c1e6ed9,3/30/2023 4:12:54 PM,shuej21,4/4/2023 4:29:46 PM,shuej21,,14,,,
